pl_name,hostname,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_radj,pl_eqt,st_mass,st_rad,st_teff,sy_dist,disc_year
"Kepler-325 c","Kepler-325",12.76217200000,0.1050000000,,,,0.22700000,,,1.003000,5752.00,823.24200000,2014
"Kepler-325 d","Kepler-325",38.71518500000,0.2200000000,,,,0.24900000,,,1.003000,5752.00,823.24200000,2014
"Kepler-326 b","Kepler-326",2.24832900000,0.0320000000,,,,0.13600000,,,0.801000,5105.00,487.67500000,2014
"Kepler-326 d","Kepler-326",6.76688800000,0.0660000000,,,,0.10800000,,,0.801000,5105.00,487.67500000,2014
"Kepler-975 c","Kepler-975",5.05821338000,0.0567000000,0.000000,85.01000,,0.95369956,1168.00,0.951000,1.667000,4883.00,426.08800000,2023
"Kepler-256 b","Kepler-256",1.62049300000,0.0270000000,,,,0.14200000,,,1.301000,5551.00,1026.43000000,2014
"Kepler-416 c","Kepler-416",12.20900000000,,,,,,,1.000000,1.075000,,690.81900000,2014
"Kepler-416 d","Kepler-416",3.07644709000,0.0407000000,0.000000,83.78000,,0.14363483,1253.00,0.949000,1.022000,5670.00,690.81900000,2023
"Kepler-327 d","Kepler-327",13.96945700000,0.0900000000,,,,0.15400000,,,0.492000,3799.00,241.98700000,2014
"Kepler-327 c","Kepler-327",5.21233300000,0.0470000000,,,,0.09200000,,,0.492000,3799.00,241.98700000,2014
"Kepler-1996 b","Kepler-1996",32.37618300000,0.1789000000,0.000000,88.18000,,0.20162404,392.00,0.748000,0.675000,4580.00,440.56100000,2023
"Kepler-329 b","Kepler-329",7.41639700000,0.0610000000,,,,0.12500000,,,0.523000,4257.00,439.71900000,2014
"Kepler-11 f","Kepler-11",46.68880000000,0.2500000000,0.013000,89.47000,0.00600000,0.22200000,,0.961000,1.065000,5663.00,646.34600000,2010
"Kepler-1001 c","Kepler-1001",9.18186000000,,,,,0.14077909,,0.930000,0.836475,5376.00,928.97800000,2020
"Kepler-330 b","Kepler-330",8.25978000000,0.0750000000,,,,0.12000000,,,0.722000,5117.00,717.52700000,2014
"Kepler-331 c","Kepler-331",17.28111000000,0.1050000000,,,,0.16400000,,,0.492000,4347.00,580.11900000,2014
"Kepler-256 e","Kepler-256",10.68157200000,0.0960000000,,,,0.21000000,,,1.301000,5551.00,1026.43000000,2014
"Kepler-331 d","Kepler-331",32.13432800000,0.1590000000,,,,0.14600000,,,0.492000,4347.00,580.11900000,2014
"Kepler-333 c","Kepler-333",24.08821000000,0.1350000000,,,,0.09900000,,,0.534000,4259.00,324.41300000,2014
"Kepler-334 b","Kepler-334",5.47031900000,0.0610000000,,,,0.10000000,,,1.068000,5828.00,426.59000000,2014
"Kepler-334 d","Kepler-334",25.09849000000,0.1680000000,,,,0.12600000,,,1.068000,5828.00,426.59000000,2014
"Kepler-336 c","Kepler-336",9.60000100000,0.0920000000,,,,0.18700000,,,1.304000,5867.00,768.86000000,2014
"Kepler-138 d","Kepler-138",23.09230000000,0.1288000000,0.010000,89.04000,0.00660734,0.13471341,345.00,0.535000,0.535000,3841.00,66.86240000,2014
"Kepler-336 b","Kepler-336",2.02482300000,0.0330000000,,,,0.09100000,,,1.304000,5867.00,768.86000000,2014
"Kepler-337 b","Kepler-337",3.29278100000,0.0450000000,,,,0.13700000,,,1.761000,5684.00,677.97500000,2014
"Kepler-338 c","Kepler-338",24.31085600000,0.1720000000,,,,0.20900000,,,1.735000,5923.00,552.79800000,2014
"Kepler-338 d","Kepler-338",44.43101400000,0.2570000000,,,,0.26800000,,,1.735000,5923.00,552.79800000,2014
"Kepler-758 e","Kepler-758",8.19347190000,,,,,0.13649746,,1.160000,1.420000,6228.00,1502.32000000,2016
"Kepler-338 e","Kepler-338",9.34100000000,,,,0.02700000,0.13900000,,1.140000,1.735000,,552.79800000,2014
"Kepler-339 d","Kepler-339",10.55834500000,0.0910000000,,,,0.10400000,,,0.802000,5631.00,616.63700000,2014
"Kepler-339 c","Kepler-339",6.98805500000,0.0690000000,,,,0.10300000,,,0.802000,5631.00,616.63700000,2014
"Kepler-341 d","Kepler-341",27.66631300000,0.1820000000,,,,0.16500000,,,1.024000,6012.00,1047.03000000,2014
"Kepler-341 b","Kepler-341",5.19552800000,0.0600000000,,,,0.10500000,,,1.024000,6012.00,1047.03000000,2014
"Kepler-341 e","Kepler-341",42.47326900000,0.2420000000,,,,0.17800000,,,1.024000,6012.00,1047.03000000,2014
"Kepler-342 d","Kepler-342",39.45935700000,0.2420000000,,,,0.22200000,,,1.472000,6175.00,781.61100000,2014
"Kepler-35 b","Kepler-35",131.45800000000,0.6034700000,0.042000,90.76000,0.12700000,0.72800000,,0.887700,1.028400,5606.00,1819.17000000,2011
"Kepler-461 b","Kepler-461",8.31378305900,,,,,0.23017218,,0.980000,0.910000,5634.00,692.15800000,2016
"Kepler-38 b","Kepler-38",105.59900000000,0.4632000000,0.032000,89.44200,0.38400000,0.38400000,475.00,0.941000,1.752000,5623.00,1174.59000000,2012
"Kepler-230 c","Kepler-230",91.77324200000,0.3800000000,,,,0.18200000,,,0.817000,5588.00,740.75400000,2014
"Kepler-233 c","Kepler-233",60.41895500000,0.2870000000,,,,0.24200000,,,0.758000,5360.00,856.41700000,2014
"Kepler-106 d","Kepler-106",23.98020000000,,,,0.02548532,0.08500000,,1.000000,1.040000,5858.00,444.32200000,2014
"Kepler-238 f","Kepler-238",50.44700000000,,,,0.04200000,0.17800000,,1.060000,0.960000,,1798.75000000,2013
"Kepler-27 d","Kepler-27",6.54628992100,,,,,0.24143093,,0.926000,0.817000,5251.00,1044.36000000,2021
"Kepler-81 d","Kepler-81",20.83784600000,0.1280000000,,,,0.10800000,,,0.595000,4500.00,348.29100000,2014
"Kepler-722 c","Kepler-722",105.14474900000,,,,,0.25158355,,1.030000,1.050000,5863.00,1239.50000000,2016
"Kepler-32 f","Kepler-32",0.74296000000,0.0130000000,,,,0.07315550,,0.580000,0.530000,3900.00,323.84700000,2012
"Kepler-262 b","Kepler-262",13.06085500000,0.1080000000,,,,0.12100000,,,0.881000,5841.00,613.12900000,2014
"Kepler-263 c","Kepler-263",47.33277300000,0.2420000000,,,,0.22000000,,,0.785000,5265.00,754.74700000,2014
"Kepler-265 e","Kepler-265",67.83102400000,0.3190000000,,,,0.23100000,,,1.103000,5835.00,1280.25000000,2014
"Kepler-265 d","Kepler-265",43.13061700000,0.2360000000,,,,0.22200000,,,1.103000,5835.00,1280.25000000,2014
"Kepler-763 c","Kepler-763",4.09667624000,0.0466000000,0.000000,89.43000,,0.12668413,938.00,0.800000,0.843000,4999.00,962.45900000,2023
"Kepler-763 b","Kepler-763",1.19655156000,,,,,0.10884111,,0.840000,0.800000,5166.00,962.45900000,2016
"Kepler-24 e","Kepler-24",18.99835500000,0.1380000000,,,,0.24800000,,,1.289000,5897.00,1156.81000000,2014
"Kepler-22 b","Kepler-22",289.86387600000,0.8120000000,0.720000,89.76400,0.02863180,0.18734977,279.00,0.857000,0.869000,5596.00,194.64200000,2011
"Kepler-24 d","Kepler-24",4.24438400000,0.0510000000,,,,0.14900000,,,1.289000,5897.00,1156.81000000,2014
"Kepler-769 c","Kepler-769",15.98701740000,,,,,0.15969310,,1.190000,1.280000,6186.00,1169.57000000,2016
"Kepler-770 c","Kepler-770",1.47532231400,,,,,0.10705683,,0.940000,0.920000,5598.00,930.45700000,2016
"Kepler-770 d","Kepler-770",4.15244722000,,,,,0.12489963,,0.940000,0.920000,5598.00,930.45700000,2016
"Kepler-270 c","Kepler-270",25.26288700000,0.1800000000,,,,0.15800000,,,1.461000,6067.00,948.78100000,2014
"Kepler-783 b","Kepler-783",4.29264638000,,,,,0.06958694,,0.930000,0.890000,5521.00,516.09000000,2016
"Kepler-784 c","Kepler-784",17.15723600000,0.1309000000,0.000000,88.81000,,0.13828198,844.00,1.016000,1.487000,5676.00,1303.72000000,2023
"Kepler-79 e","Kepler-79",81.06590000000,0.3860000000,0.012000,89.13000,0.01300000,0.31100000,,1.165000,1.302000,6174.00,1020.72000000,2014
"Kepler-279 d","Kepler-279",54.41400000000,,,,0.11800000,0.27700000,,1.100000,1.070000,,1037.40000000,2013
"Kepler-281 d","Kepler-281",148.27200320000,,,,,0.52970723,,0.984000,0.884000,5717.00,1745.45000000,2021
"Kepler-282 b","Kepler-282",9.22052400000,0.0820000000,,,,0.09000000,,,0.904000,5602.00,1337.61000000,2014
"Kepler-282 c","Kepler-282",13.63872300000,0.1060000000,,,,0.10700000,,,0.904000,5602.00,1337.61000000,2014
"Kepler-283 c","Kepler-283",92.74371100000,0.3410000000,,,,0.16200000,,,0.566000,4351.00,468.09400000,2014
"Kepler-286 e","Kepler-286",29.22128900000,0.1760000000,,,,0.15800000,,,0.863000,5580.00,1226.85000000,2014
"Kepler-288 d","Kepler-288",56.63374200000,0.2870000000,,,,0.23800000,,,1.091000,5918.00,1194.15000000,2014
"Kepler-58 d","Kepler-58",40.10137100000,0.2360000000,,,,0.26200000,,,1.127000,6099.00,969.25200000,2014
"Kepler-58 e","Kepler-58",4.45814897000,0.0533000000,0.000000,84.65000,,0.14363483,1212.00,1.017000,1.083000,6100.00,969.25200000,2023
"Kepler-290 d","Kepler-290",0.76401755300,0.0154000000,0.000000,84.79000,,0.07672419,1589.00,0.840000,0.755000,5142.00,694.62700000,2023
"Kepler-295 c","Kepler-295",21.52625800000,0.1420000000,,,,0.10400000,,,0.898000,5603.00,1699.19000000,2014
"Kepler-101 b","Kepler-101",3.48768120000,0.0474000000,0.086000,85.82000,0.16000000,0.51000000,1513.00,1.170000,1.560000,5667.00,927.98100000,2014
"Kepler-295 d","Kepler-295",33.88405400000,0.1920000000,,,,0.12100000,,,0.898000,5603.00,1699.19000000,2014
"Kepler-299 e","Kepler-299",38.28548900000,0.2200000000,,,,0.16700000,,,1.032000,5617.00,1052.24000000,2014
"Kepler-1669 d","Kepler-1669",4.72941177000,0.0468000000,0.000000,89.16000,,0.10884130,669.00,0.609000,0.603000,4224.00,543.44400000,2023
"Kepler-69 c","Kepler-69",242.46130000000,0.6400000000,0.140000,89.85000,,0.15300000,299.00,0.810000,0.930000,5638.00,730.62500000,2013
"Kepler-864 c","Kepler-864",2.42150341000,0.0382000000,0.000000,84.11000,,0.14452697,1532.00,1.270000,1.195000,6213.00,2022.90000000,2023
"Kepler-865 c","Kepler-865",6.20920207000,0.0610000000,0.000000,89.11000,,0.07940062,914.00,0.782000,0.885000,5440.00,586.13700000,2023
"Kepler-887 c","Kepler-887",7.63846023000,,,,,0.10081185,,1.190000,1.290000,6194.00,886.58800000,2016
"KIC 9663113 b","KIC 9663113",572.38470000000,,,89.76800,,0.41038451,,0.980000,1.030000,6065.00,1594.74000000,2015
"Kepler-87 c","Kepler-87",191.23180000000,0.6760000000,0.039000,89.58800,0.02000000,0.54800000,403.00,1.100000,1.820000,5600.00,1232.90000000,2013
"Kepler-896 b","Kepler-896",144.54739600000,,,,,0.22571148,,0.840000,0.810000,5262.00,2334.93000000,2016
"Kepler-308 c","Kepler-308",15.38231000000,0.1230000000,,,,0.19300000,,,0.941000,5895.00,1335.92000000,2014
"Kepler-495 c","Kepler-495",5.89660978300,,,,,0.10878457,,0.888000,1.087000,5392.00,658.92400000,2021
"Kepler-501 c","Kepler-501",3.62276005700,,,,,0.14998664,,1.032000,1.216000,5794.00,1125.24000000,2021
"Kepler-124 d","Kepler-124",30.95085100000,0.1700000000,,,,0.09900000,,,0.636000,4984.00,420.04600000,2014
"Kepler-124 b","Kepler-124",3.41049300000,0.0390000000,,,,0.06500000,,,0.636000,4984.00,420.04600000,2014
"Kepler-2000 c","Kepler-2000",20.61803480000,0.1228000000,0.000000,89.82000,,0.14006626,359.00,0.581000,0.576000,3757.00,320.58800000,2023
"Kepler-396 b","Kepler-396",42.99400000000,,,,0.23800000,0.31200000,,0.850000,1.060000,,223.75700000,2013
"Kepler-1311 b","Kepler-1311",11.17269940000,,,,,0.11062539,,1.050000,1.400000,5748.00,866.33100000,2016
"Kepler-1311 c","Kepler-1311",2.53573424000,,,,,0.10884111,,1.050000,1.400000,5748.00,866.33100000,2016
"Kepler-1312 c","Kepler-1312",1.11611998100,,,,,0.09165216,,0.983000,0.905000,5721.00,299.10400000,2021
"Kepler-397 b","Kepler-397",22.25094900000,0.1440000000,,,,0.21900000,,,0.767000,5307.00,,2014
"Kepler-1869 b","Kepler-1869",8.16736030600,,,,,0.09988005,,0.987000,0.902000,5808.00,113.02500000,2021
"Kepler-398 c","Kepler-398",11.41941200000,0.0870000000,,,,0.09000000,,,0.613000,4493.00,177.35500000,2014
"Kepler-398 d","Kepler-398",6.83437001000,,,,,0.07850834,,0.720000,0.670000,4557.00,177.35500000,2016
"Kepler-1315 c","Kepler-1315",6.56606006600,,,,,0.16450995,,0.809000,0.856000,4818.00,480.86900000,2021
"Kepler-445 b","Kepler-445",2.98415100000,,0.000000,89.74000,,0.14000000,,0.180000,0.210000,3157.00,127.20100000,2015
"Kepler-399 b","Kepler-399",14.42528100000,0.1030000000,,,,0.08600000,,,0.680000,5502.00,740.53700000,2014
"Kepler-399 c","Kepler-399",26.67569000000,0.1550000000,,,,0.12800000,,,0.680000,5502.00,740.53700000,2014
"Kepler-126 c","Kepler-126",21.86974100000,0.1620000000,,,,0.14100000,,,1.358000,6239.00,237.40100000,2014
"Kepler-400 c","Kepler-400",17.34082400000,0.1340000000,,,,0.13300000,,,1.145000,5886.00,845.97000000,2014
"Kepler-401 c","Kepler-401",47.31821800000,0.2690000000,,,,0.19200000,,,1.333000,6117.00,965.56000000,2014
"Kepler-1321 c","Kepler-1321",2.22649108600,,,,,0.21411366,,0.540000,0.530000,4094.00,769.14600000,2016
"Kepler-1321 d","Kepler-1321",5.72092008600,,,,,0.23449392,,0.513000,0.503000,3640.00,769.14600000,2021
"Kepler-1322 c","Kepler-1322",6.45998001100,,,,,0.19224989,,0.897000,0.804000,5704.00,1350.32000000,2021
"Kepler-402 e","Kepler-402",11.24286100000,0.1020000000,,,,0.13000000,,,1.264000,6090.00,625.33900000,2014
"Kepler-402 b","Kepler-402",4.02875100000,0.0510000000,,,,0.10900000,,,1.264000,6090.00,625.33900000,2014
"Kepler-402 d","Kepler-402",8.92109900000,0.0870000000,,,,0.12300000,,,1.264000,6090.00,625.33900000,2014
"Kepler-403 c","Kepler-403",54.28074900000,0.2970000000,,,,0.15600000,,,1.329000,6090.00,840.26900000,2014
"Kepler-1336 c","Kepler-1336",5.77721211000,,,,,0.15255598,,0.940000,1.300000,5512.00,1126.64000000,2016
"Kepler-404 c","Kepler-404",14.75116600000,0.1180000000,,,,0.15300000,,,0.884000,5654.00,812.52400000,2014
"Kepler-1365 c","Kepler-1365",4.77468005000,,,,,0.07137122,,1.000000,1.050000,5770.00,840.12800000,2016
"Kepler-446 d","Kepler-446",5.14892100000,,0.000000,88.72000,,0.12000000,,0.220000,0.240000,3359.00,96.33900000,2015
"Kepler-127 b","Kepler-127",14.43588900000,0.1250000000,,,,0.12500000,,,1.359000,6106.00,352.79400000,2014
"Kepler-1370 c","Kepler-1370",7.44142113000,,,,,0.11330181,,1.190000,1.290000,6202.00,1004.10000000,2016
"Kepler-1371 c","Kepler-1371",2.00541269000,,,,,0.05709698,,0.870000,0.830000,5361.00,515.33400000,2016
"Kepler-1693 c","Kepler-1693",5.36370992700,,,,,0.08716073,,0.941000,1.098000,5553.00,760.06500000,2021
"Kepler-11 g","Kepler-11",118.38070000000,0.4660000000,0.150000,89.87000,0.07900000,0.29700000,,0.961000,1.065000,5663.00,646.34600000,2010
"Kepler-1388 c","Kepler-1388",5.53608151000,,,,,0.20162370,,0.630000,0.610000,4098.00,453.79500000,2016
"Kepler-1886 b","Kepler-1886",24.27580070000,,,,,0.23031392,,0.928000,0.837000,5745.00,1059.51000000,2021
"Kepler-1391 b","Kepler-1391",54.40923330000,,,,,0.14987956,,1.030000,1.100000,5840.00,1038.35000000,2016
"Kepler-1887 b","Kepler-1887",19.94750023000,,,,,0.26091075,,0.961000,0.864000,5749.00,1366.18000000,2021
"Kepler-1392 b","Kepler-1392",15.14103970000,,,,,0.17485949,,0.880000,0.850000,5479.00,,2016
"Kepler-1888 b","Kepler-1888",11.39169979000,,,,,0.11827901,,0.897000,1.249000,5557.00,402.94700000,2021
"Kepler-1393 b","Kepler-1393",2.44357812000,,,,,0.07137122,,0.950000,0.920000,5697.00,544.45600000,2016
"Kepler-1394 b","Kepler-1394",3.93766373000,,,,,0.12400749,,1.640000,2.550000,6481.00,640.40900000,2016
"Kepler-1395 b","Kepler-1395",3.78470649000,,,,,0.07137122,,1.170000,1.230000,6138.00,492.89400000,2016
"Kepler-1396 b","Kepler-1396",18.22064210000,,,,,0.18467303,,1.180000,1.270000,6195.00,1066.46000000,2016
"Kepler-1397 b","Kepler-1397",47.44995500000,,,,,0.15344812,,1.090000,1.120000,6026.00,1198.25000000,2016
"Kepler-1889 b","Kepler-1889",37.30369949000,,,,,0.26261147,,0.864000,0.817000,5646.00,1395.13000000,2021
"Kepler-1890 b","Kepler-1890",4.82059001900,,,,,0.07749801,,1.024000,1.396000,6046.00,529.59600000,2021
"Kepler-1398 b","Kepler-1398",2.78815679000,,,,,0.08029262,,1.130000,1.180000,6126.00,852.20400000,2016
"Kepler-1398 c","Kepler-1398",4.13827595000,,,,,0.09189045,,1.130000,1.180000,6126.00,852.20400000,2016
"Kepler-1399 b","Kepler-1399",1.63865305800,,,,,0.11151753,,0.970000,0.960000,5735.00,1385.70000000,2016
"Kepler-1400 b","Kepler-1400",9.06689421000,,,,,0.14452672,,0.830000,0.780000,5044.00,752.23700000,2016
"Kepler-1891 b","Kepler-1891",4.02229023000,,,,,0.13572970,,0.873000,0.827000,5516.00,596.24000000,2021
"Kepler-51 b","Kepler-51",45.15400000000,0.2514000000,0.040000,,0.00700000,0.63300000,543.00,1.040000,0.940000,6018.00,783.83100000,2012
"Kepler-1892 b","Kepler-1892",6.33123016400,,,,,0.16389353,,0.851000,0.759000,5383.00,851.59500000,2021
"Kepler-1401 b","Kepler-1401",11.20066445000,,,,,0.14987956,,1.070000,1.100000,5964.00,1425.43000000,2016
"Kepler-1402 b","Kepler-1402",2.03387914000,,,,,0.06780266,,0.900000,0.870000,5416.00,1493.64000000,2016
"Kepler-1403 b","Kepler-1403",5.19492202000,,,,,0.19091801,,1.110000,1.150000,6060.00,2163.90000000,2016
"Kepler-1404 b","Kepler-1404",15.93147390000,,,,,0.17932019,,0.840000,0.800000,5261.00,962.18300000,2016
"Kepler-27 c","Kepler-27",31.33090000000,0.1910000000,,,13.80000000,0.43700000,,0.650000,0.590000,5400.00,1044.36000000,2011
"Kepler-1405 b","Kepler-1405",28.22741840000,,,,,0.35328754,,1.050000,1.070000,5925.00,1530.30000000,2016
"Kepler-1406 b","Kepler-1406",11.62905828000,,,,,0.09813543,,1.050000,1.120000,5892.00,572.40300000,2016
"Kepler-1407 b","Kepler-1407",20.07115040000,,,,,0.20073156,,1.100000,1.150000,6010.00,1396.41000000,2016
"Kepler-1408 b","Kepler-1408",2.99793191000,,,,,0.07940048,,1.210000,1.350000,6170.00,535.04800000,2016
"Kepler-209 c","Kepler-209",41.74988200000,0.2310000000,,,,0.27700000,,,0.935000,5513.00,576.94600000,2014
"Kepler-1410 b","Kepler-1410",60.86616800000,,,,,0.15880096,,0.630000,0.600000,4092.00,,2016
"Kepler-1411 b","Kepler-1411",86.11508880000,,,,,0.25158355,,0.950000,0.920000,5664.00,1660.48000000,2016
"Kepler-1412 b","Kepler-1412",3.61460510000,,,,,0.07404764,,1.060000,1.270000,5880.00,755.67800000,2016
"Kepler-1893 b","Kepler-1893",4.17936992600,,,,,0.15216142,,0.973000,1.162000,5633.00,1050.72000000,2021
"Kepler-229 d","Kepler-229",41.19491200000,0.2200000000,,,,0.34300000,,,0.728000,5120.00,826.26500000,2014
"Kepler-1894 b","Kepler-1894",2.76266002700,,,,,0.10716207,,0.999000,0.901000,5772.00,935.19100000,2021
"Kepler-1894 c","Kepler-1894",5.05368985000,0.0576000000,0.000000,87.71000,,0.10794916,1007.00,0.999000,0.901000,5772.00,935.19100000,2023
"Kepler-1413 b","Kepler-1413",13.18296420000,,,,,0.16236952,,0.840000,0.800000,5196.00,1167.49000000,2016
"Kepler-1414 b","Kepler-1414",3.51576315000,,,,,0.10973325,,0.800000,0.750000,4951.00,570.83500000,2016
"Kepler-130 d","Kepler-130",87.51790500000,0.3770000000,,,,0.14600000,,,1.127000,5884.00,316.66300000,2014
"Kepler-1895 b","Kepler-1895",6.07029008900,,,,,0.18907583,,0.860000,0.763000,5076.00,984.18700000,2021
"Kepler-30 b","Kepler-30",29.33434000000,0.1800000000,0.042000,90.17900,0.03600000,0.34800000,,0.990000,0.950000,5498.00,914.22100000,2012
"Kepler-1415 b","Kepler-1415",0.63642408000,,,,,0.11508609,,0.890000,0.840000,5267.00,1043.56000000,2016
"Kepler-1416 b","Kepler-1416",1.49514952000,,,,,0.07850834,,1.090000,1.150000,6019.00,949.59000000,2016
"Kepler-75 b","Kepler-75",8.88491160000,0.0818000000,0.570000,89.12000,10.10000000,1.05000000,767.00,0.910000,0.890000,5200.00,835.35600000,2013
"Kepler-1417 b","Kepler-1417",20.35052130000,,,,,0.08921402,,1.020000,1.020000,5839.00,991.84500000,2016
"Kepler-1896 b","Kepler-1896",44.87020111000,,,,,0.27650685,,1.070000,0.996000,6122.00,1732.91000000,2021
"Kepler-131 c","Kepler-131",25.51690000000,,,,0.02600000,0.07500000,,1.020000,1.030000,5685.00,228.67800000,2014
"Kepler-1695 b","Kepler-1695",4.73290000000,,,,,0.09987412,,0.960000,0.987155,5473.19,791.17500000,2020
"Kepler-1418 b","Kepler-1418",22.47644250000,,,,,0.14809528,,0.770000,0.720000,4770.00,,2016
"Kepler-156 c","Kepler-156",15.90680100000,0.1170000000,,,,0.22700000,,,0.807000,5094.00,443.48300000,2014
"Kepler-1992 b","Kepler-1992",15.61122380000,0.1169000000,0.000000,89.03000,,0.08118490,637.00,0.874000,0.842000,5383.00,532.95500000,2023
"Kepler-1419 b","Kepler-1419",42.52158950000,,,,,0.25515211,,1.010000,1.010000,5796.00,1498.58000000,2016
"Kepler-1420 b","Kepler-1420",6.69960006000,,,,,0.11419395,,0.820000,0.790000,5187.00,1054.37000000,2016
"Kepler-405 c","Kepler-405",29.72668200000,0.1880000000,,,,0.41600000,,,0.893000,5818.00,1065.08000000,2014
"Kepler-405 b","Kepler-405",10.61383900000,0.0950000000,,,,0.18600000,,,0.893000,5818.00,1065.08000000,2014
"Kepler-1421 b","Kepler-1421",6.91311120000,,,,,0.08296904,,1.250000,1.420000,6335.00,783.40100000,2016
"Kepler-1983 b","Kepler-1983",7.32851947000,0.0689000000,0.000000,85.76000,,0.20786903,807.00,0.812000,0.874000,5135.00,424.42800000,2023
"Kepler-1422 b","Kepler-1422",18.60519420000,,,,,0.18021233,,1.150000,1.230000,6194.00,2465.84000000,2016
"Kepler-1897 b","Kepler-1897",24.22030067000,,,,,0.25105579,,0.859000,0.761000,5165.00,983.17400000,2021
"Kepler-1423 b","Kepler-1423",23.95537800000,,,,,0.09456687,,0.790000,0.750000,4939.00,,2016
"Kepler-1898 b","Kepler-1898",4.76562023200,,,,,0.08328458,,0.837000,1.125000,5702.00,360.92100000,2021
"Kepler-1900 b","Kepler-1900",2.98622989700,,,,,0.14480770,,1.104000,1.041000,6173.00,1540.43000000,2021
"Kepler-1901 b","Kepler-1901",3.48412990600,,,,,0.13151857,,1.022000,0.921000,5696.00,1028.37000000,2021
"Kepler-1902 b","Kepler-1902",3.82222008700,,,,,0.10488341,,0.520000,0.514000,3729.00,344.33700000,2021
"Kepler-1903 b","Kepler-1903",17.06789970000,,,,,0.20398143,,1.053000,0.996000,6347.00,1775.44000000,2021
"Kepler-1424 b","Kepler-1424",29.60917440000,,,,,0.10348827,,1.020000,1.070000,5838.00,661.42100000,2016
"Kepler-1905 b","Kepler-1905",3.42392993000,,,,,0.12901025,,1.038000,1.015000,5788.00,1051.53000000,2021
"Kepler-431 d","Kepler-431",11.92200000000,0.1045000000,,,,0.10000000,856.00,1.071000,1.092000,6004.00,486.54600000,2015
